Cu,Fe,"1,2-NQN","1,4-NQN",PQN,•OH,PM2.5,SOA_mass,SOA_activity
6150.3803,0.0,0.0,0.0,0.0,0.358356,6554.24,0.136,0.225
989.1461,38.517,0.0,3.6702,0.3871,0.592847,1497.71,0.36,0.303
523.9631,479.4316,0.0,0.0,0.0,0.93488,1426.98,0.26,0.201
0.0,0.0,187.665,0.0,0.0,0.494844,490.6,0.479,0.249
0.0,0.0,0.0,285.4387,0.0,0.077384,448.46,0.438,0.245
499.9075,497.8816,0.0,0.0,0.0,0.932251,1156.88,0.25,0.186
3636.8051,0.0,0.0,0.0,0.0,0.34476,3843.8,0.472,0.349
12.6781,17.394,0.0,0.0,0.0,0.148438,237.51,0.241,0.308
66.01,240.0244,0.0,0.0,0.0,0.488124,559.23,0.165,0.31
251.723,103.8171,0.0,0.0,0.0,0.524805,706.66,0.166,0.36
0.0,2732.5953,0.0,0.0,0.0,1.758424,2967.56,0.436,0.37
0.0,0.0,173.6385,0.0,0.0,0.484589,302.49,0.447,0.185
963.3381,1015.4621,0.0,0.0,0.0,1.690623,2298.52,0.286,0.291
2068.442,2029.6336,0.0,0.0,0.0,2.45469,4153.77,0.137,0.117
0.0,2156.7515,0.0,0.0,0.0,1.417714,2634.49,0.34,0.323
9297.0328,0.0,0.0,0.0,0.0,0.371576,9586.71,0.197,0.181
0.0,5155.9603,0.0,0.0,0.0,2.829521,5458.16,0.144,0.234
2652.6115,0.0,0.0,0.0,0.0,0.317435,3032.27,0.186,0.109
0.0,0.0,179.3578,0.0,0.0,0.495855,533.57,0.383,0.283
0.0,48.7871,19.7629,0.0,0.0,0.405174,261.77,0.218,0.2
0.0,476.9966,20.6704,0.0,0.0,0.717161,939.19,0.16,0.127
0.0,0.0,0.0,0.0,300.2916,0.254656,423.97,0.22,0.13
982.1138,37.5248,0.0,3.6426,0.3814,0.590338,1317.4,0.335,0.28
0.0,0.0,0.0,0.0,279.0856,0.258005,516.12,0.203,0.36
474.9775,443.5455,2.6965,3.5012,0.2042,1.139383,1212.27,0.497,0.192
0.0,0.0,478.3999,0.0,0.0,0.504443,946.08,0.472,0.203
6331.3081,0.0,0.0,0.0,0.0,0.364662,6481.2,0.192,0.302
0.0,0.0,0.0,0.0,368.5662,0.280322,640.13,0.177,0.239
0.0,0.0,0.0,243.6327,0.0,0.06753,590.37,0.331,0.36
48.8056,70.5919,0.0,0.0,0.0,0.316431,424.62,0.142,0.107
261.4898,308.7799,0.0,0.0,0.0,0.691397,1063.21,0.144,0.163
1866.3513,0.0,0.0,0.0,0.0,0.316189,2158.05,0.335,0.324
0.0,0.0,151.1666,0.0,0.0,0.468164,614.96,0.497,0.113
65.9331,232.0297,0.0,0.0,0.0,0.489093,556.03,0.165,0.321
5986.9059,0.0,0.0,0.0,0.0,0.350077,6158.78,0.276,0.124
7068.808,0.0,0.0,0.0,0.0,0.372153,7555.27,0.437,0.351
88.981,81.7003,0.0,0.0,0.0,0.385197,403.42,0.252,0.357
0.0,9090.3252,0.0,0.0,0.0,3.768418,9251.47,0.463,0.175
1560.6204,0.0,0.0,0.0,0.0,0.299053,1923.81,0.264,0.152
0.0,0.0,0.0,0.0,473.8898,0.308877,541.17,0.247,0.394
0.0,0.0,0.0,87.5616,0.0,0.023172,326.39,0.12,0.112
8920.5519,0.0,0.0,0.0,0.0,0.378725,9298.24,0.298,0.307
0.0,0.0,0.0,143.9727,0.0,0.039212,213.8,0.174,0.262
9148.712,0.0,0.0,0.0,0.0,0.371561,9586.63,0.438,0.196
2021.1059,1996.9556,0.0,0.0,0.0,2.448552,4315.56,0.15,0.105
0.0,0.0,0.0,407.3355,0.0,0.11346,579.09,0.2,0.383
0.0,154.0255,19.5777,0.0,0.0,0.510048,284.3,0.42,0.324
253.7564,95.9042,0.0,0.0,0.0,0.52502,580.68,0.154,0.361
260.7886,287.6703,0.0,0.0,0.0,0.693594,668.9,0.143,0.18
497.4831,489.0215,19.2817,0.0,0.0,1.454708,1465.08,0.491,0.208
565.4276,216.928,14.2998,0.0,1.0666,1.25872,1188.75,0.488,0.257
576.1205,222.9666,14.9604,0.0,1.0621,1.251109,950.27,0.5,0.226
48.374,75.6329,0.0,0.0,0.0,0.316448,338.46,0.153,0.108
0.0,495.32,20.4611,0.0,0.0,0.716672,988.94,0.142,0.123
47.6013,74.992,0.0,0.0,0.0,0.316651,517.3,0.136,0.111
88.5472,79.5583,0.0,0.0,0.0,0.385318,526.75,0.253,0.358
0.0,0.0,0.0,0.0,80.8473,0.112832,304.68,0.241,0.195
246.4856,95.8147,0.0,0.0,0.0,0.521768,602.31,0.154,0.328
0.0,0.0,378.1068,0.0,0.0,0.509443,666.45,0.197,0.25
1961.6789,2075.3717,0.0,0.0,0.0,2.450342,4222.29,0.142,0.109
0.0,0.0,0.0,0.0,58.9862,0.085372,368.09,0.358,0.105
2898.0827,0.0,0.0,0.0,0.0,0.3295,3269.09,0.458,0.254
0.0,143.6118,19.0695,0.0,0.0,0.515496,274.28,0.481,0.383
0.0,0.0,0.0,35.0541,0.0,0.009593,173.12,0.428,0.295
0.0,49.7697,19.8159,0.0,0.0,0.405199,521.34,0.234,0.201
5769.3773,0.0,0.0,0.0,0.0,0.366644,6232.17,0.155,0.385
1409.9295,0.0,0.0,0.0,0.0,0.303717,1898.41,0.494,0.309
462.2384,458.7224,2.7148,3.2868,0.2015,1.14586,1185.66,0.5,0.222
491.5316,479.5159,0.0,0.0,0.0,0.937249,1296.67,0.28,0.214
984.3431,1980.1805,0.0,0.0,0.0,2.373543,3146.68,0.142,0.398
0.0,3079.2994,0.0,0.0,0.0,1.929566,3260.8,0.464,0.326
4271.5362,0.0,0.0,0.0,0.0,0.34337,4763.61,0.145,0.219
1045.3016,1020.2783,0.0,0.0,0.0,1.690436,2322.73,0.267,0.29
0.0,0.0,0.0,0.0,313.8344,0.27251,614.79,0.122,0.392
0.0,149.603,20.5964,0.0,0.0,0.509787,342.36,0.444,0.322
48.6147,76.1744,0.0,0.0,0.0,0.316917,354.39,0.144,0.115
0.0,48.2179,20.3221,0.0,0.0,0.406689,456.86,0.211,0.219
0.0,151.8684,20.926,0.0,0.0,0.512421,554.66,0.429,0.349
480.893,522.9126,0.0,0.0,0.0,0.934784,1371.11,0.286,0.201
0.0,6567.3666,0.0,0.0,0.0,3.371171,6691.97,0.478,0.355
176.7144,77.239,0.0,0.0,0.0,0.431639,363.16,0.283,0.271
575.1451,221.7371,14.3365,0.0,1.1095,1.257779,1176.97,0.477,0.253
0.0,500.0,20.0,0.0,0.0,0.718243,632.14,0.153,0.134
0.0,51.2874,19.8384,0.0,0.0,0.405047,163.07,0.193,0.198
88.8789,77.4078,0.0,0.0,0.0,0.384548,545.02,0.215,0.347
0.0,0.0,0.0,397.9632,0.0,0.110616,552.13,0.447,0.378
245.3609,302.4291,0.0,0.0,0.0,0.690892,912.48,0.153,0.16
0.0,0.0,0.0,30.9042,0.0,0.008232,137.98,0.257,0.149
0.0,0.0,0.0,75.2361,0.0,0.020524,368.36,0.132,0.27
0.0,0.0,7.3467,0.0,0.0,0.065958,94.58,0.294,0.191
0.0,0.0,0.0,0.0,175.8249,0.196279,307.62,0.302,0.197
969.253,2049.0265,0.0,0.0,0.0,2.363256,3162.26,0.139,0.375
0.0,116.2054,0.0,0.0,0.0,0.082563,345.6,0.159,0.21
1035.8751,990.357,0.0,0.0,0.0,1.697145,2218.01,0.264,0.311
5142.733,0.0,0.0,0.0,0.0,0.360083,5506.26,0.352,0.363
0.0,4922.7786,0.0,0.0,0.0,2.752193,5271.48,0.485,0.268
0.0,9651.187,0.0,0.0,0.0,3.918139,10077.86,0.212,0.293
0.0,0.0,139.3799,0.0,0.0,0.462882,579.12,0.479,0.132
9218.8049,0.0,0.0,0.0,0.0,0.384092,9437.5,0.214,0.361
0.0,0.0,270.7038,0.0,0.0,0.506332,574.99,0.409,0.25
0.0,221.2355,0.0,0.0,0.0,0.158471,532.31,0.313,0.282
0.0,497.7801,19.7267,0.0,0.0,0.717417,662.32,0.163,0.129
0.0,0.0,0.0,0.0,300.4727,0.256973,548.28,0.304,0.178
548.9819,227.4778,15.094,0.0,1.0654,1.254877,941.32,0.451,0.24
0.0,0.0,144.6224,0.0,0.0,0.478668,557.76,0.284,0.264
483.5895,488.9357,0.0,0.0,0.0,0.936074,1091.43,0.255,0.207
0.0,0.0,0.0,0.0,102.0438,0.133334,516.85,0.479,0.127
0.0,0.0,0.0,442.2934,0.0,0.120924,741.9,0.43,0.289
0.0,8643.5825,0.0,0.0,0.0,3.846384,8798.75,0.316,0.364
5201.0642,0.0,0.0,0.0,0.0,0.350503,5695.05,0.25,0.211
4104.3009,0.0,0.0,0.0,0.0,0.337154,4517.09,0.399,0.155
0.0,0.0,0.0,449.1932,0.0,0.120049,851.28,0.497,0.172
0.0,0.0,0.0,80.6094,0.0,0.02142,491.69,0.445,0.141
0.0,47.5962,19.2244,0.0,0.0,0.40587,555.81,0.199,0.209
64.9868,243.3109,0.0,0.0,0.0,0.489517,471.8,0.179,0.326
89.6094,77.9234,0.0,0.0,0.0,0.386392,235.4,0.253,0.373
0.0,0.0,0.0,469.1579,0.0,0.125836,522.07,0.298,0.186
49.2691,71.6915,0.0,0.0,0.0,0.316702,387.28,0.141,0.112
0.0,1483.432,0.0,0.0,0.0,0.969876,1679.73,0.375,0.121
0.0,0.0,0.0,0.0,363.0424,0.275446,420.65,0.464,0.181
0.0,518.9782,20.1601,0.0,0.0,0.716689,922.06,0.154,0.123
0.0,0.0,155.6087,0.0,0.0,0.483681,337.6,0.409,0.255
0.0,0.0,0.0,0.0,59.6052,0.090174,148.94,0.475,0.348
988.8479,38.5004,0.0,3.5657,0.3869,0.595286,1105.79,0.353,0.324
3887.262,0.0,0.0,0.0,0.0,0.340313,4220.49,0.378,0.236
442.6683,428.9346,2.729,3.5472,0.2051,1.146491,1283.45,0.457,0.223
0.0,0.0,482.0144,0.0,0.0,0.514514,967.09,0.19,0.299
7608.0419,0.0,0.0,0.0,0.0,0.367816,7724.22,0.471,0.248
0.0,0.0,197.5689,0.0,0.0,0.487696,438.92,0.115,0.138
12.6794,17.0085,0.0,0.0,0.0,0.148712,417.94,0.228,0.317
8900.1414,0.0,0.0,0.0,0.0,0.378521,9321.25,0.239,0.303
167.9597,75.223,0.0,0.0,0.0,0.429862,624.36,0.283,0.25
0.0,5819.714,0.0,0.0,0.0,3.110494,6051.06,0.169,0.308
0.0,0.0,386.4607,0.0,0.0,0.514053,685.16,0.249,0.299
12.9331,17.2146,0.0,0.0,0.0,0.14934,195.46,0.226,0.34
47.5889,70.5186,0.0,0.0,0.0,0.317162,440.33,0.144,0.119
2022.882,2082.6491,0.0,0.0,0.0,2.455184,4384.07,0.168,0.119
0.0,0.0,397.2578,0.0,0.0,0.503954,496.95,0.216,0.193
994.1288,956.5628,0.0,0.0,0.0,1.701516,2186.77,0.259,0.324
0.0,478.8455,19.4102,0.0,0.0,0.716487,751.9,0.153,0.122
344.6577,0.0,0.0,0.0,0.0,0.241775,593.35,0.455,0.205
990.3523,989.8544,0.0,0.0,0.0,1.70613,2193.61,0.287,0.339
6064.6055,0.0,0.0,0.0,0.0,0.360326,6395.47,0.264,0.266
0.0,0.0,0.0,0.0,42.7015,0.068068,356.32,0.144,0.39
1000.0,1000.0,0.0,0.0,0.0,1.697447,2071.54,0.263,0.312
746.2468,0.0,0.0,0.0,0.0,0.28171,1104.38,0.165,0.373
13.0,17.0,0.0,0.0,0.0,0.148679,329.45,0.231,0.316
1054.1938,38.3104,0.0,3.7772,0.3825,0.594644,1162.49,0.32,0.318
963.2582,1979.0153,0.0,0.0,0.0,2.351084,3439.2,0.158,0.348
7030.4272,0.0,0.0,0.0,0.0,0.363307,7348.46,0.289,0.224
0.0,0.0,135.7047,0.0,0.0,0.459993,591.5,0.181,0.12
951.0964,1933.9585,0.0,0.0,0.0,2.370146,3049.3,0.152,0.391
1006.9335,1019.2613,0.0,0.0,0.0,1.688371,2211.14,0.248,0.283
0.0,0.0,38.431,0.0,0.0,0.267628,120.15,0.174,0.299
0.0,939.0072,0.0,0.0,0.0,0.645894,1097.86,0.105,0.241
0.0,0.0,0.0,130.5243,0.0,0.035252,383.81,0.242,0.22
2094.0153,2033.572,0.0,0.0,0.0,2.451147,4536.46,0.156,0.111
8353.1567,0.0,0.0,0.0,0.0,0.37311,8795.61,0.473,0.27
9636.2289,0.0,0.0,0.0,0.0,0.371935,10084.92,0.346,0.17
0.0,0.0,0.0,0.0,171.0663,0.193156,344.67,0.29,0.2
49.576,77.5625,0.0,0.0,0.0,0.316855,294.68,0.141,0.114
0.0,3459.3499,0.0,0.0,0.0,2.044198,3733.56,0.131,0.118
0.0,0.0,0.0,0.0,93.2099,0.128706,434.51,0.151,0.295
1037.6605,1042.8217,0.0,0.0,0.0,1.695012,2466.22,0.248,0.303
0.0,0.0,0.0,0.0,459.604,0.305493,807.65,0.344,0.375
0.0,495.4595,0.0,475.0427,0.0,1.256241,1105.28,0.241,0.241
980.984,1044.3049,0.0,0.0,0.0,1.704192,2188.78,0.254,0.332
0.0,9747.9316,0.0,0.0,0.0,3.951019,10140.38,0.114,0.324
987.152,970.8889,0.0,0.0,0.0,1.68814,2415.03,0.247,0.282
0.0,7622.8513,0.0,0.0,0.0,3.613027,7699.64,0.342,0.306
489.2829,484.2554,0.0,510.8664,0.0,1.819285,1540.31,0.163,0.355
452.833,421.9101,2.825,3.4755,0.2055,1.140243,998.67,0.49,0.196
64.9472,230.3746,0.0,0.0,0.0,0.488665,419.3,0.179,0.316
0.0,0.0,25.113,0.0,0.0,0.197838,235.71,0.242,0.349
0.0,332.0311,0.0,0.0,0.0,0.238459,449.55,0.23,0.321
7224.7432,0.0,0.0,0.0,0.0,0.373385,7571.2,0.377,0.355
0.0,497.9364,20.9631,0.0,0.0,0.718098,955.64,0.164,0.133
47.7503,75.6998,0.0,0.0,0.0,0.316546,305.77,0.147,0.109
7025.0789,0.0,0.0,0.0,0.0,0.373732,7511.18,0.454,0.378
0.0,0.0,202.5513,0.0,0.0,0.489579,324.72,0.369,0.154
980.003,978.1653,0.0,0.0,0.0,1.706836,2126.29,0.25,0.341
0.0,6802.2824,0.0,0.0,0.0,3.345199,7246.78,0.499,0.21
0.0,0.0,361.0716,0.0,0.0,0.515384,547.39,0.23,0.314
8530.2121,0.0,0.0,0.0,0.0,0.362421,8591.19,0.448,0.106
962.2289,2069.7175,0.0,0.0,0.0,2.35607,3276.36,0.153,0.359
238.7287,96.9106,0.0,0.0,0.0,0.526737,558.45,0.181,0.38
1029.4552,954.0013,0.0,0.0,0.0,1.701907,2348.54,0.28,0.326
512.4159,518.4379,0.0,0.0,0.0,0.935464,1237.58,0.261,0.204
0.0,481.1617,20.3804,0.0,0.0,0.716841,855.65,0.15,0.124
0.0,513.508,0.0,505.809,0.0,1.258678,1514.03,0.252,0.251
461.7881,431.3055,2.6804,3.4785,0.196,1.146168,1153.02,0.459,0.222
0.0,9876.4956,0.0,0.0,0.0,3.888886,10281.37,0.307,0.232
0.0,0.0,0.0,0.0,6.0015,0.01005,406.09,0.188,0.149
0.0,0.0,9.558,0.0,0.0,0.083631,238.48,0.206,0.162
981.6248,37.1372,0.0,3.724,0.4081,0.590835,1164.01,0.354,0.285
0.0,483.7418,19.6772,0.0,0.0,0.719354,657.09,0.155,0.142
520.2539,496.7304,0.0,0.0,0.0,0.936718,1286.4,0.272,0.211
13.0821,16.1598,0.0,0.0,0.0,0.149063,383.51,0.241,0.33
0.0,0.0,0.0,329.0799,0.0,0.090829,565.9,0.269,0.336
3309.5155,0.0,0.0,0.0,0.0,0.335145,3410.62,0.369,0.256
0.0,49.1309,20.9218,0.0,0.0,0.405997,349.5,0.228,0.211
0.0,0.0,0.0,0.0,466.4338,0.297005,608.35,0.351,0.208
12.7737,16.9586,0.0,0.0,0.0,0.148609,467.7,0.25,0.314
174.2714,71.8928,0.0,0.0,0.0,0.428167,454.7,0.279,0.229
49.3207,75.5947,0.0,0.0,0.0,0.31777,204.9,0.154,0.129
0.0,8707.499,0.0,0.0,0.0,3.876515,8874.57,0.392,0.394
0.0,1221.0991,0.0,0.0,0.0,0.844396,1349.29,0.385,0.348
0.0,7090.6052,0.0,0.0,0.0,3.370701,7259.88,0.108,0.125
0.0,3264.6131,0.0,0.0,0.0,2.053635,3320.07,0.196,0.393
481.3311,493.4876,0.0,489.6958,0.0,1.809862,1701.52,0.155,0.327
1021.8006,1044.3634,0.0,0.0,0.0,1.700063,2386.26,0.288,0.32
249.7612,288.5924,0.0,0.0,0.0,0.693071,998.22,0.16,0.176
0.0,495.834,0.0,494.4218,0.0,1.257991,1073.36,0.231,0.248
0.0,0.0,294.3658,0.0,0.0,0.514072,729.81,0.38,0.318
0.0,0.0,0.0,0.0,477.8247,0.295419,662.79,0.29,0.15
8287.5121,0.0,0.0,0.0,0.0,0.381466,8357.96,0.212,0.385
0.0,0.0,184.9066,0.0,0.0,0.500009,460.07,0.376,0.309
455.5051,420.5466,2.9062,3.2826,0.2072,1.139022,1080.67,0.483,0.19
0.0,155.5676,19.5445,0.0,0.0,0.511139,519.32,0.426,0.336
0.0,0.0,0.0,0.0,34.5185,0.053477,527.19,0.12,0.129
3677.6639,0.0,0.0,0.0,0.0,0.347458,3941.89,0.365,0.381
1004.6025,2009.4056,0.0,0.0,0.0,2.374352,3513.71,0.139,0.4
0.0,396.1883,0.0,0.0,0.0,0.273938,553.82,0.157,0.136
67.5994,240.7455,0.0,0.0,0.0,0.489089,487.43,0.16,0.32
0.0,149.8278,20.403,0.0,0.0,0.51251,453.41,0.466,0.351
0.0,516.3505,0.0,497.3029,0.0,1.256637,1184.5,0.228,0.242
0.0,502.046,20.1473,0.0,0.0,0.717378,816.86,0.152,0.128
537.5425,228.8506,15.6304,0.0,1.0852,1.256068,1194.11,0.477,0.246
7080.9593,0.0,0.0,0.0,0.0,0.360204,7406.23,0.268,0.174
13.5708,17.292,0.0,0.0,0.0,0.149456,123.37,0.254,0.345
62.6849,230.1236,0.0,0.0,0.0,0.486066,494.42,0.171,0.288
0.0,0.0,423.4844,0.0,0.0,0.522447,498.95,0.25,0.383
5568.3672,0.0,0.0,0.0,0.0,0.348027,5950.28,0.196,0.133
247.576,304.4746,0.0,0.0,0.0,0.691282,644.13,0.145,0.163
0.0,785.785,0.0,0.0,0.0,0.541739,1049.99,0.25,0.218
239.6351,298.4941,0.0,0.0,0.0,0.692624,990.77,0.14,0.172
0.0,0.0,0.0,124.8345,0.0,0.033441,298.69,0.384,0.181
524.2082,475.9951,0.0,0.0,0.0,0.931676,1231.5,0.291,0.184
0.0,50.1882,20.1862,0.0,0.0,0.405997,263.83,0.194,0.21
0.0,0.0,0.0,0.0,272.2777,0.249304,331.73,0.114,0.234
12.3939,17.1584,0.0,0.0,0.0,0.147991,290.63,0.224,0.291
0.0,0.0,384.4614,0.0,0.0,0.501147,440.65,0.199,0.164
1221.0847,0.0,0.0,0.0,0.0,0.287781,1627.3,0.416,0.127
0.0,0.0,369.2987,0.0,0.0,0.522737,823.11,0.349,0.392
0.0,6734.3243,0.0,0.0,0.0,3.2785,6911.01,0.449,0.134
0.0,156.1761,19.5087,0.0,0.0,0.508952,319.62,0.5,0.315
0.0,0.0,0.0,0.0,448.9776,0.302617,609.07,0.269,0.352
0.0,0.0,0.0,328.2048,0.0,0.089979,806.78,0.232,0.299
0.0,0.0,0.0,484.0382,0.0,0.129934,942.65,0.259,0.189
0.0,7798.5099,0.0,0.0,0.0,3.711507,7874.51,0.378,0.395
0.0,0.0,19.7298,0.0,0.0,0.159377,414.23,0.1,0.225
0.0,4915.9455,0.0,0.0,0.0,2.78849,5361.03,0.447,0.342
0.0,0.0,0.0,80.3398,0.0,0.021408,322.22,0.319,0.152
0.0,0.0,0.0,0.0,336.8781,0.280077,674.48,0.236,0.399
0.0,0.0,0.0,235.4801,0.0,0.064421,321.56,0.291,0.289
0.0,9713.9509,0.0,0.0,0.0,3.983777,9779.08,0.125,0.372
0.0,0.0,0.0,0.0,59.6905,0.087333,175.67,0.358,0.17
0.0,496.8681,19.1507,0.0,0.0,0.716718,874.01,0.152,0.123
256.0659,97.7977,0.0,0.0,0.0,0.528463,741.44,0.175,0.397
0.0,0.0,0.0,0.0,73.0105,0.103159,509.05,0.222,0.158
522.0088,513.1036,0.0,0.0,0.0,0.933592,1173.05,0.241,0.193
251.5536,100.527,0.0,0.0,0.0,0.526626,523.07,0.153,0.378
0.0,509.9621,20.2774,0.0,0.0,0.719308,921.31,0.157,0.142
0.0,0.0,0.0,0.0,490.6288,0.305947,714.35,0.487,0.309
176.7089,77.0832,0.0,0.0,0.0,0.430178,304.37,0.272,0.253
0.0,0.0,0.0,0.0,387.6173,0.283804,468.56,0.32,0.225
523.7916,502.8927,20.1315,0.0,0.0,1.448426,1294.65,0.456,0.185
1159.3979,0.0,0.0,0.0,0.0,0.286578,1320.7,0.28,0.139
0.0,0.0,0.0,78.4064,0.0,0.021191,396.63,0.498,0.231
0.0,0.0,158.1351,0.0,0.0,0.484289,492.71,0.163,0.242
62.1256,233.3038,0.0,0.0,0.0,0.485034,407.06,0.168,0.277
1035.6268,1923.4924,0.0,0.0,0.0,2.370627,3190.36,0.132,0.391
529.1016,233.0616,14.3238,0.0,1.0947,1.249968,962.87,0.481,0.221
984.0877,990.8487,0.0,0.0,0.0,1.688672,2182.98,0.281,0.285
3376.6816,0.0,0.0,0.0,0.0,0.32706,3643.19,0.313,0.116
0.0,0.0,0.0,265.7861,0.0,0.070678,701.54,0.406,0.144
0.0,0.0,0.0,175.6097,0.0,0.048511,298.23,0.329,0.342
0.0,0.0,0.0,396.2974,0.0,0.105033,814.08,0.472,0.129
0.0,0.0,454.9716,0.0,0.0,0.512512,817.56,0.187,0.279
256.0127,102.5693,0.0,0.0,0.0,0.524785,732.63,0.155,0.359
0.0,0.0,0.0,0.0,384.7213,0.282861,696.5,0.407,0.222
0.0,6638.0453,0.0,0.0,0.0,3.354927,6770.95,0.458,0.296
512.8242,493.4457,0.0,493.4739,0.0,1.804513,1803.5,0.183,0.312
991.8327,38.2256,0.0,3.8015,0.4085,0.595831,1370.0,0.335,0.329
46.5653,72.546,0.0,0.0,0.0,0.317753,562.64,0.148,0.129
48.4388,71.471,0.0,0.0,0.0,0.317774,298.69,0.132,0.129
0.0,0.0,0.0,0.0,275.3302,0.245793,417.98,0.241,0.138
0.0,0.0,481.7496,0.0,0.0,0.506405,694.38,0.444,0.222
0.0,0.0,246.907,0.0,0.0,0.497191,312.06,0.452,0.173
0.0,489.6174,0.0,490.9606,0.0,1.25823,1252.17,0.248,0.249
166.3615,74.2694,0.0,0.0,0.0,0.430368,682.73,0.324,0.257
0.0,522.813,19.8675,0.0,0.0,0.71826,987.33,0.144,0.134
503.3945,516.7563,0.0,510.4701,0.0,1.823314,1994.14,0.154,0.367
0.0,142.7347,19.1287,0.0,0.0,0.510457,578.52,0.5,0.331
0.0,0.0,278.8544,0.0,0.0,0.494069,428.24,0.116,0.111
5121.3209,0.0,0.0,0.0,0.0,0.343507,5437.39,0.26,0.116
6842.5829,0.0,0.0,0.0,0.0,0.359774,7176.91,0.279,0.188
0.0,493.141,0.0,518.9108,0.0,1.263771,1324.68,0.21,0.271
0.0,0.0,255.2162,0.0,0.0,0.519576,538.63,0.172,0.391
1196.6468,0.0,0.0,0.0,0.0,0.292119,1477.94,0.413,0.219
498.4089,520.3133,0.0,519.7707,0.0,1.810323,1971.03,0.183,0.329
0.0,0.0,0.0,0.0,272.3154,0.249626,606.16,0.282,0.245
0.0,513.9446,20.2621,0.0,0.0,0.718871,760.08,0.163,0.139
61.812,239.6499,0.0,0.0,0.0,0.487211,589.8,0.163,0.3
0.0,0.0,0.0,38.4015,0.0,0.010638,407.63,0.142,0.352
0.0,0.0,0.0,0.0,24.803,0.039149,102.21,0.381,0.103
3254.5367,0.0,0.0,0.0,0.0,0.336053,3697.79,0.339,0.28
0.0,2058.4121,0.0,0.0,0.0,1.347303,2181.42,0.105,0.268
170.7114,71.0446,0.0,0.0,0.0,0.42873,420.56,0.292,0.236
0.0,7067.7722,0.0,0.0,0.0,3.421508,7403.33,0.419,0.219
0.0,153.289,19.2531,0.0,0.0,0.509146,258.47,0.431,0.315
62.2203,251.1604,0.0,0.0,0.0,0.486243,539.54,0.16,0.289
0.0,0.0,0.0,0.0,365.6253,0.283092,693.85,0.413,0.311
249.6844,101.2509,0.0,0.0,0.0,0.522828,423.58,0.154,0.339
989.9101,38.0436,0.0,3.6482,0.3968,0.594303,1126.49,0.311,0.315
470.9208,453.556,2.8809,3.5462,0.1924,1.140192,1085.49,0.5,0.196
521.4261,504.515,0.0,0.0,0.0,0.938184,1235.36,0.289,0.22
260.8353,102.2353,0.0,0.0,0.0,0.525328,691.22,0.169,0.365
0.0,0.0,0.0,0.0,409.8124,0.293907,550.62,0.464,0.328
0.0,0.0,0.0,0.0,20.7487,0.033553,514.27,0.375,0.173
955.8796,2045.8533,0.0,0.0,0.0,2.374193,3308.57,0.152,0.4
0.0,478.7739,19.1372,0.0,0.0,0.716889,551.39,0.151,0.124
173.6328,72.3588,0.0,0.0,0.0,0.42823,604.7,0.28,0.23
0.0,0.0,0.0,416.4649,0.0,0.111879,895.5,0.124,0.189
255.4295,100.3809,0.0,0.0,0.0,0.524754,481.52,0.158,0.359
0.0,0.0,0.0,85.3542,0.0,0.022803,581.74,0.218,0.163
0.0,0.0,174.4103,0.0,0.0,0.497338,508.02,0.199,0.312
1953.0737,0.0,0.0,0.0,0.0,0.319041,2395.9,0.393,0.342
0.0,0.0,147.3097,0.0,0.0,0.465883,636.96,0.141,0.102
477.6826,496.4628,0.0,510.7641,0.0,1.809861,1539.22,0.183,0.328
0.0,0.0,0.0,177.3331,0.0,0.047758,529.29,0.379,0.209
0.0,521.7078,20.5143,0.0,0.0,0.71826,769.6,0.143,0.134
0.0,52.1387,19.1889,0.0,0.0,0.405171,223.02,0.219,0.2
0.0,0.0,0.0,0.0,429.8227,0.299586,592.21,0.237,0.356
0.0,0.0,0.0,149.971,0.0,0.039756,578.95,0.219,0.123
1025.5339,1040.1653,0.0,0.0,0.0,1.690362,2126.86,0.257,0.289
0.0,0.0,0.0,265.7275,0.0,0.070562,747.63,0.119,0.129
0.0,0.0,0.0,337.9115,0.0,0.092227,420.93,0.365,0.279
0.0,0.0,0.0,0.0,417.0821,0.292074,489.52,0.16,0.261
0.0,48.4409,19.424,0.0,0.0,0.407031,548.3,0.225,0.224
0.0,0.0,168.6728,0.0,0.0,0.479255,479.99,0.302,0.143
3009.3424,0.0,0.0,0.0,0.0,0.337231,3132.99,0.166,0.344
495.3086,505.3089,0.0,521.7038,0.0,1.805405,1884.5,0.181,0.315
0.0,0.0,104.4414,0.0,0.0,0.444529,359.09,0.37,0.303
0.0,0.0,238.4217,0.0,0.0,0.498279,505.79,0.207,0.186
0.0,501.0936,0.0,485.3221,0.0,1.258299,1128.22,0.214,0.249
8773.8288,0.0,0.0,0.0,0.0,0.368256,9097.31,0.305,0.169
7290.2885,0.0,0.0,0.0,0.0,0.361899,7551.2,0.266,0.182
0.0,2001.5024,0.0,0.0,0.0,1.316215,2454.31,0.355,0.284
0.0,142.6896,19.4345,0.0,0.0,0.508871,552.27,0.493,0.314
980.7462,2096.9876,0.0,0.0,0.0,2.351323,3146.99,0.137,0.348
494.2928,491.9839,20.269,0.0,0.0,1.452313,1123.75,0.462,0.199
0.0,1674.8258,0.0,0.0,0.0,1.090238,1754.82,0.307,0.145
0.0,0.0,0.0,0.0,108.0157,0.144108,373.06,0.242,0.305
0.0,155.9134,19.1404,0.0,0.0,0.513967,307.61,0.48,0.367
13.4384,16.3086,0.0,0.0,0.0,0.148563,336.5,0.252,0.313
